Time,ax_caro,ay_caro,az_caro,wx_caro,wy_caro,wz_caro,Lat_caro,Lon_caro,Alt_caro,vN_caro,vE_caro,vU_caro,d_izq_caro,d_der_caro
170.5,-0.0061032427,0.013473685,0.0027994495,-0.005347597,0.0037033353,-0.0018949358,19.420286,-99.17141,2240.341,15.007186,0.0029442138,0.011676553,500.08917,499.42722
170.6,-0.0035391203,0.015141862,0.0023681615,0.0016424573,0.0059236893,-0.0009040842,19.420305,-99.17137,2240.346,15.009241,-0.00012426496,0.013438649,499.68762,499.77496
170.7,-0.007038014,0.012266102,0.0018750522,-0.00034168852,0.0054053143,-0.002121033,19.420256,-99.170944,2240.343,15.008184,0.0013073137,0.010776895,499.86264,499.70468
170.8,-0.0023862878,0.017324954,0.0024233889,-0.0029572712,0.0055963574,-0.00077736465,19.420132,-99.17111,2240.3435,15.007771,0.0008476289,0.013237572,499.86084,499.48697
170.9,-0.00440525,0.013946286,0.0020040674,-0.0028396372,0.0057304753,-0.0013601551,19.420393,-99.17139,2240.3418,15.006056,0.00084773195,0.011331397,499.93878,499.56647
171.0,-0.004306417,0.01951775,0.0029852204,-0.00094543933,0.0065289056,-0.001302331,19.420511,-99.17151,2240.343,15.005982,-0.00093797577,0.011592506,499.7188,499.5581
171.1,0.0010695818,0.011277827,0.0013007345,-0.0050948034,0.0037784707,0.00026639248,19.420246,-99.17158,2240.3418,15.006324,0.00033158023,0.012310066,500.0734,499.52042
171.2,-0.005095483,0.015399224,0.0019717915,-0.0055244635,0.0037108837,-0.0015437296,19.420132,-99.171844,2240.3413,15.005271,0.0018060573,0.010690802,500.04688,499.3979
171.3,0.0013765126,0.008834018,0.0013892418,-0.002656466,0.004965498,0.00035725685,19.420439,-99.1709,2240.3425,15.008259,6.170744e-05,0.012693054,499.98782,499.69144
171.4,0.00081117166,0.008709169,0.0013798894,-0.0026775382,0.00616265,6.94598e-05,19.420311,-99.17107,2240.3403,15.00642,-0.00023223551,0.010805673,499.99335,499.7015
171.5,-0.002833505,0.015420928,0.00095246825,-0.0066699465,0.0047253026,-0.0009332723,19.42009,-99.171165,2240.3389,15.006313,0.0021744813,0.010078206,500.0832,499.3451
171.6,0.0021835968,0.017726384,0.0019756593,-0.0036735835,0.0052277027,0.0004782076,19.42019,-99.1711,2240.341,15.0059805,-0.0013284754,0.01191732,499.84152,499.4795
171.7,-0.0054381066,0.013532209,0.0017705411,-0.0031565365,0.0057502715,-0.0016139132,19.420065,-99.17153,2240.3423,15.00731,0.0021329862,0.012329406,499.98932,499.54645
171.8,-0.0044540605,0.007517419,0.0036228914,-0.007951246,0.0032241577,-0.0014456895,19.420204,-99.17108,2240.3398,15.008787,0.0052951598,0.014434214,500.3,499.4271
171.9,-0.002740775,0.009337275,0.0024068374,0.00035893125,0.004930279,-0.0009208181,19.420282,-99.17105,2240.343,15.007093,-0.0013536412,0.009748186,499.85852,499.81467
172.0,-0.0058322763,0.015469997,0.0029986342,-0.003685286,0.0048040133,-0.0018438646,19.420013,-99.171364,2240.3413,15.007417,0.0020923244,0.01253984,499.94498,499.48764
172.1,-0.0012276577,0.014701533,0.0013863137,-0.0031878024,0.0044486914,-0.0004227311,19.420433,-99.171394,2240.3433,15.005501,-0.00069348107,0.011190687,499.9118,499.54327
172.2,-0.004332049,0.01067233,0.0021022763,-0.0028772412,0.0054169437,-0.0014157554,19.420118,-99.17119,2240.341,15.007329,0.0017158408,0.012288942,499.99075,499.62994
172.3,0.0009167735,0.013233232,0.0024058744,0.0016078451,0.006644598,0.0001442061,19.419975,-99.17075,2240.344,15.007948,-0.0018350014,0.011965155,499.6747,499.81882
172.4,0.002128609,0.008985749,0.0023859516,-0.003021267,0.003090066,0.00043803686,19.419939,-99.171265,2240.341,15.00612,-0.0014124188,0.010935483,499.99295,499.68604
172.5,-0.004454212,0.0101962155,0.0022732671,-0.001676413,0.0038973782,-0.0014481065,19.419844,-99.171425,2240.3418,15.006267,0.00070921675,0.009587855,499.92523,499.6973
172.6,-0.00094708824,0.012758753,0.0007529687,-0.0021677508,0.0045851115,-0.00031425676,19.42015,-99.17144,2240.3438,15.005685,-0.0005790889,0.011393876,499.898,499.6324
172.7,-0.00037021554,0.008823055,0.0018682964,-0.005586417,0.0034404714,-0.00023225817,19.420223,-99.171234,2240.3408,15.006509,0.0011717549,0.012030118,500.14435,499.5403
172.8,-0.0028615731,0.013339869,0.00327947,-0.005100165,0.0037888512,-0.0009910834,19.42,-99.17133,2240.3403,15.006247,0.0015470921,0.01153843,500.0495,499.4732
172.9,-0.0016159831,0.009514025,0.0020672958,-0.0026629998,0.0049322704,-0.0005361022,19.420137,-99.17108,2240.3413,15.006849,0.000532639,0.01021761,500.0032,499.6687
173.0,-0.0017570222,0.016552664,0.0013529034,-0.0032488627,0.006350209,-0.00065124384,19.419733,-99.17094,2240.3396,15.006888,0.0005461106,0.009568953,499.87006,499.5033
173.1,-0.008441505,0.008860855,0.0032332502,-0.0023199709,0.0037979493,-0.0025899184,19.419851,-99.17121,2240.3433,15.009293,0.0030428043,0.01213142,500.0404,499.64883
173.2,0.00061064895,0.012878175,0.0031222766,-0.0022149712,0.0044925762,2.2047893e-06,19.42014,-99.17124,2240.3416,15.005702,-0.0016005212,0.010612384,499.87268,499.64066
173.3,-0.0013089944,0.012279912,0.00066770427,-0.0022297695,0.005170879,-0.00042663622,19.419947,-99.17087,2240.3423,15.008166,3.1110685e-06,0.010023358,499.9065,499.62747
173.4,-0.0012116965,0.012332804,0.0015169289,-0.0031456624,0.0052587828,-0.00036818816,19.420212,-99.17166,2240.3428,15.005413,-8.538195e-05,0.011539486,499.9833,499.5919
173.5,-0.0021173328,0.009874414,0.0023546778,-0.0011059877,0.0043628383,-0.0007148177,19.420015,-99.17114,2240.343,15.007313,-0.00031120842,0.010854828,499.91168,499.7359
173.6,-0.0026749,0.016051501,0.003097549,-0.00017703486,0.0059927097,-0.0009162566,19.419992,-99.1712,2240.3433,15.00762,-0.000953796,0.011344698,499.74063,499.65823
173.7,0.00035483803,0.01084227,0.00063454174,-0.0017327659,0.0055744527,2.0115229e-05,19.420097,-99.17115,2240.3425,15.005698,-0.0011816965,0.0106245605,499.8968,499.70087
173.8,-0.0018266285,0.012295271,0.0027411925,-0.002339598,0.005048166,-0.00071416155,19.419956,-99.17102,2240.3425,15.006965,7.9271704e-05,0.011888755,499.91354,499.62527
173.9,-0.004098555,0.011808521,0.0026825946,-0.0035172047,0.0032018982,-0.0012861241,19.419851,-99.17123,2240.3423,15.007618,0.0013626036,0.011196478,499.9996,499.57187
174.0,-0.0011508999,0.0115031665,0.00092157535,-0.003062057,0.0048927898,-0.0004882015,19.419716,-99.171036,2240.342,15.006588,-2.8627255e-05,0.010858568,499.9616,499.6022
174.1,0.013000159,0.0140668815,0.00081366673,0.0046264697,0.006614129,0.0037277073,19.420351,-99.17075,2240.346,15.0043125,-0.007233556,0.01059818,499.43176,500.0222
174.2,0.026063643,0.009532272,-0.0010077981,-0.0010629192,0.006956852,0.007542696,19.420387,-99.17111,2240.3428,15.001482,-0.0083446605,0.012554835,499.743,499.89258
174.3,0.049576916,0.010686896,0.00047621876,-0.005187213,0.0054412354,0.014237326,19.420383,-99.17102,2240.3425,14.999951,-0.013581732,0.0135531435,499.76584,499.78214
174.4,0.06294334,0.011912077,-0.0015834104,-0.0039399206,0.006096733,0.018528719,19.420424,-99.17142,2240.3442,14.996979,-0.0151748555,0.0139698265,499.6383,499.87524
174.5,0.09015057,0.014837037,-0.0049308613,-8.302297e-05,0.007878733,0.02631579,19.420588,-99.17057,2240.3484,14.992469,-0.023795782,0.005737436,499.22824,500.13394
174.6,0.10305542,0.013248435,-0.003330242,-0.001754937,0.007953159,0.030111127,19.420504,-99.17088,2240.3489,14.99307,-0.024651863,0.008580127,499.2672,500.16318
174.7,0.12348917,0.011676944,-0.0061319675,-0.0029600754,0.008113773,0.03563771,19.42058,-99.16975,2240.346,14.987929,-0.023611806,0.0068884296,499.225,500.23746
174.8,0.1416874,0.013768102,-0.008637566,-0.0014504718,0.013093204,0.04120098,19.420074,-99.170204,2240.351,14.98455,-0.028164402,0.00522801,499.05905,500.3541
174.9,0.16956696,0.008091736,-0.0033283178,-0.0013950395,0.010270384,0.04919036,19.419828,-99.16969,2240.3516,14.977331,-0.029796358,0.0022997344,498.98315,500.61066
175.0,0.18590547,0.010795779,-0.007006401,-0.00019031738,0.014955784,0.054106448,19.419115,-99.16954,2240.3542,14.976053,-0.038029034,-0.0045493413,498.81277,500.67627
175.1,0.19657172,0.010172921,-0.0053387564,0.0026016033,0.014286484,0.057497088,19.419064,-99.17031,2240.3582,14.973664,-0.036259755,-2.5460497e-05,498.62933,500.89264
175.2,0.2249348,0.012268606,-0.0076202117,-0.0006806983,0.024455182,0.06651115,19.418365,-99.17154,2240.3608,14.965291,-0.03281087,-0.001814066,498.6678,500.79718
175.3,0.24115203,0.011621042,-0.0076959785,0.0005567435,0.023649715,0.07081675,19.417555,-99.17036,2240.3606,14.961167,-0.041736107,-0.005962466,498.48856,500.93396
175.4,0.25796708,0.012305825,-0.00804349,0.0014425984,0.02646032,0.07541001,19.417938,-99.16975,2240.3628,14.957544,-0.044673596,-0.008227214,498.34512,501.05103
175.5,0.27165696,0.010764631,-0.00742138,-0.0005913037,0.029505916,0.079365864,19.417524,-99.17023,2240.361,14.956059,-0.04506196,-0.0068539935,498.39038,501.05737
175.6,0.28145146,0.010279457,-0.0015096962,8.59094e-05,0.026541628,0.08199629,19.4169,-99.17011,2240.3606,14.950634,-0.05235765,-0.009250728,498.26898,501.13818
175.7,0.29861516,0.00952012,-0.0052451324,0.0018305795,0.035125785,0.08748756,19.417326,-99.17001,2240.365,14.947183,-0.056856308,-0.017298087,498.183,501.30673
175.8,0.3065975,0.010323863,0.0012868159,0.003910003,0.031542618,0.089171596,19.416874,-99.16993,2240.3643,14.944319,-0.061377674,-0.0147407325,497.9536,501.4452
175.9,0.31888086,0.008602235,-0.0064814314,-0.0013732335,0.0401283,0.093704805,19.416464,-99.17152,2240.36,14.943509,-0.053959522,-0.012694715,498.23975,501.27002
176.0,0.3182095,0.011538218,-0.0062642936,0.0024766484,0.038306154,0.09333863,19.417065,-99.17052,2240.3643,14.9456415,-0.06446976,-0.019390004,498.01004,501.3994
176.1,0.33217448,0.007104664,-0.0036481004,0.0015206792,0.04151677,0.097829044,19.41612,-99.17176,2240.365,14.9375725,-0.06280126,-0.016415477,498.0822,501.4905
176.2,0.34184358,0.010132219,-2.3692846e-05,0.0031866848,0.041471414,0.09994609,19.416323,-99.17045,2240.3643,14.932849,-0.071927465,-0.02053744,497.84503,501.55115
176.3,0.34833795,0.007948107,-0.0050511304,0.001567649,0.04630108,0.10315924,19.416195,-99.172485,2240.3677,14.932769,-0.06448174,-0.017761767,498.02933,501.54327
176.4,0.35539725,0.0077097146,-0.002123572,0.0028402307,0.04850715,0.106017336,19.41573,-99.17307,2240.3743,14.9261465,-0.0696793,-0.024962954,497.98462,501.61136
176.5,0.3591282,0.007472093,-0.004391931,0.00067491434,0.050364472,0.106699295,19.415716,-99.17345,2240.3667,14.930153,-0.06959301,-0.0221281,498.05902,501.56152
176.6,0.35345462,0.009170513,-0.003536839,0.0008854242,0.04844579,0.10481026,19.41556,-99.173256,2240.3674,14.9316435,-0.068012625,-0.02004499,498.01797,501.50467
176.7,0.36473,0.007790367,-0.00096188113,0.0020454302,0.04601698,0.108170755,19.41542,-99.173325,2240.3665,14.923309,-0.070175916,-0.018202666,497.8815,501.63376
176.8,0.3652091,0.009164787,-0.00306906,0.0012404346,0.0505758,0.109187536,19.415342,-99.17468,2240.369,14.92661,-0.067251556,-0.021540947,497.96454,501.56198
176.9,0.363677,0.0061771115,-0.0033030957,0.0023099834,0.047690235,0.10833518,19.415287,-99.17388,2240.371,14.925689,-0.068788,-0.017336328,497.97388,501.6779
177.0,0.36744714,0.00927253,-0.003991319,0.0020182258,0.050926458,0.10907123,19.416039,-99.17326,2240.3657,14.926139,-0.068054095,-0.020746328,497.8742,501.61926
177.1,0.364734,0.007126703,-0.002178343,0.0010644917,0.04579343,0.1081032,19.415308,-99.173355,2240.3655,14.924384,-0.070985585,-0.016149124,497.9564,501.60495
177.2,0.3708608,0.007159191,0.0018987944,0.0010761241,0.050783943,0.11024195,19.415249,-99.17387,2240.364,14.920506,-0.0668578,-0.02166104,497.91412,501.6152
177.3,0.3673273,0.00953232,-0.003361361,0.002656566,0.04971523,0.109455265,19.415749,-99.17363,2240.3726,14.92439,-0.06969513,-0.020651555,497.87674,501.6455
177.4,0.3569478,0.0074833436,-0.002234174,0.0020426575,0.048896648,0.10537899,19.41592,-99.17227,2240.3647,14.928934,-0.068489,-0.02116004,497.94714,501.59985
177.5,0.36031887,0.0078065833,-0.0039077215,0.00051612617,0.04844022,0.10717139,19.415245,-99.1741,2240.3665,14.928739,-0.06631737,-0.017683908,498.01886,501.5514
177.6,0.35259995,0.008660237,-0.002988113,0.001602514,0.04612187,0.10410491,19.415783,-99.17283,2240.3655,14.9323225,-0.06783157,-0.017829519,497.96002,501.56467
177.7,0.34499222,0.0071097193,-0.0043123774,0.0017937862,0.044757757,0.10178836,19.416174,-99.17187,2240.3674,14.93391,-0.067347914,-0.018080473,498.03946,501.57196
177.8,0.3408372,0.009337413,-0.004727822,0.00026562042,0.044150267,0.10053341,19.41587,-99.172005,2240.3643,14.935164,-0.0655871,-0.018174242,498.0706,501.41006
177.9,0.33874714,0.011020525,-0.00415325,0.0031931638,0.044116534,0.10012072,19.416695,-99.17173,2240.368,14.9363,-0.064420246,-0.022032965,497.91208,501.5249
178.0,0.3352993,0.007929812,-0.0031124316,0.0024556608,0.038417216,0.09873959,19.415995,-99.17171,2240.3677,14.932231,-0.059000008,-0.012334281,497.96326,501.5364
178.1,0.32734954,0.010232459,-0.004706841,0.0009135341,0.039608635,0.0971491,19.415861,-99.1728,2240.366,14.93743,-0.054624666,-0.0144917555,498.0675,501.37256
178.2,0.31674248,0.008776444,-0.007786736,0.0005650725,0.041526094,0.09331815,19.416895,-99.171326,2240.3633,14.9457855,-0.057176776,-0.01873696,498.2013,501.35153
178.3,0.3054442,0.010911818,-0.005403487,0.0016654903,0.037091337,0.0910329,19.416355,-99.17297,2240.3704,14.946567,-0.052957285,-0.014595684,498.19022,501.29974
178.4,0.2843124,0.0112126125,-0.0101958625,-0.00022819497,0.035003487,0.08340548,19.417202,-99.17062,2240.3635,14.9564085,-0.050012127,-0.012401961,498.34567,501.1342
178.5,0.27288616,0.0067699207,-0.0024865214,4.7589896e-05,0.02799565,0.08020005,19.417025,-99.17123,2240.3623,14.952416,-0.044991154,-0.009525045,498.4357,501.1762
178.6,0.25377235,0.0077965697,-0.0031346846,-9.382364e-06,0.023468677,0.07465821,19.416862,-99.171005,2240.3616,14.958633,-0.04904559,-0.008520862,498.54187,501.0401
178.7,0.23202175,0.008832521,-0.010369167,-0.001195722,0.023287151,0.0673713,19.418144,-99.1698,2240.357,14.968599,-0.035997562,-0.000503568,498.65955,500.91736
178.8,0.22742496,0.0104869,-0.007541865,0.00045673898,0.021555979,0.06642563,19.418488,-99.17019,2240.3584,14.96811,-0.040228643,-0.008253658,498.57886,500.92773
178.9,0.20194855,0.010428066,-0.00669506,-0.00196058,0.017685328,0.059475653,19.418694,-99.17109,2240.356,14.973809,-0.033365317,-0.0014916454,498.8561,500.67722
179.0,0.18246946,0.012150197,-0.0072794035,-0.003740702,0.01374323,0.05237846,19.41921,-99.16907,2240.3467,14.97751,-0.030225646,0.000894092,498.9314,500.47974
179.1,0.16243762,0.011930103,-0.007574586,-0.0054642432,0.013803079,0.047165047,19.419207,-99.17021,2240.3477,14.984182,-0.029100722,0.0034872778,499.15945,500.29678
179.2,0.13749069,0.010432164,-0.004124038,0.00043776887,0.00851573,0.039391037,19.419075,-99.169334,2240.3508,14.9840355,-0.030618217,0.005866831,499.0084,500.5076
179.3,0.1283005,0.0077806367,-0.0040608943,-0.004684076,0.01052368,0.036830623,19.41992,-99.169975,2240.3455,14.989173,-0.02358437,0.009564065,499.36954,500.27164
179.4,0.10433084,0.015180795,-0.0034081955,-0.0013620087,0.006854142,0.029974524,19.419357,-99.17007,2240.3462,14.991993,-0.025519317,0.009396144,499.18295,500.1498
179.5,0.08322958,0.011998012,-0.0048564244,-0.0026324636,0.009348064,0.024225725,19.420137,-99.17079,2240.3489,14.994148,-0.018402,0.012263988,499.46527,500.053
179.6,0.064203404,0.0093548475,-0.0023014527,-0.0044165542,0.006563117,0.018264659,19.419884,-99.17019,2240.3406,14.999169,-0.018006084,0.008257181,499.678,499.91074
179.7,0.046099544,0.01552987,-0.0019614976,-0.0077418075,0.0059682857,0.013391071,19.419662,-99.171196,2240.3408,15.001999,-0.014039824,0.010675515,499.8455,499.5251
179.8,0.027214345,0.013706236,0.0006675683,-0.004780669,0.006107834,0.007867135,19.41964,-99.17136,2240.3416,15.00241,-0.006809556,0.015175465,499.84735,499.63348
179.9,0.01238942,0.013132594,0.0008356478,-5.2374544e-05,0.0054944465,0.0034871805,19.419458,-99.17082,2240.3433,15.00469,-0.005637318,0.010316993,499.69275,499.802
180.0,-0.0056228433,0.010737832,0.0035554375,-0.0009875398,0.004863072,-0.0018287894,19.419098,-99.17121,2240.3423,15.008203,0.0014691185,0.0118347695,499.9036,499.7107
180.1,0.018820498,0.016376443,-0.001252993,-0.0030778002,0.0066120354,0.005475603,19.419344,-99.171364,2240.341,15.002524,-0.007253667,0.010133452,499.74634,499.61774
180.2,0.030886954,0.012386872,-0.0021134596,-0.0033008654,0.007087621,0.008932344,19.41983,-99.17118,2240.342,15.00171,-0.009891715,0.01059264,499.76767,499.74753
180.3,0.047292795,0.018865235,-0.0036493037,-0.0036710307,0.0073008714,0.013753051,19.419764,-99.17117,2240.3452,14.998011,-0.013605601,0.0137196155,499.5625,499.6745
180.4,0.06251654,0.01566299,0.00040580984,4.5863224e-05,0.0040226122,0.017749872,19.42002,-99.17018,2240.345,14.997256,-0.01719948,0.012034689,499.29654,500.0172
180.5,0.08042017,0.015552974,-0.0030304417,-0.0022569296,0.0066070436,0.023322558,19.419754,-99.170555,2240.3462,14.996511,-0.021034874,0.010201593,499.3701,499.9723
180.6,0.10887565,0.010398957,-0.003634384,-0.0009738535,0.006386935,0.031339295,19.419748,-99.17001,2240.3462,14.98999,-0.023366673,0.008285546,499.22937,500.29218
180.7,0.119858615,0.011292747,-0.0016190149,-0.0018204807,0.0062061856,0.03444499,19.419329,-99.17014,2240.3477,14.988404,-0.028682712,0.0052975686,499.1846,500.2814
180.8,0.14260939,0.012746076,-0.0075426176,-0.00620124,0.0126804905,0.04145014,19.419525,-99.17052,2240.3462,14.989706,-0.026891079,0.005530106,499.29614,500.14703
180.9,0.16298033,0.01328178,-0.005424667,0.0015554515,0.011633809,0.0476088,19.418802,-99.170265,2240.3574,14.98079,-0.031991977,0.005056493,498.7991,500.62906
181.0,0.19089068,0.010407235,-0.0004930226,0.0004891555,0.008999194,0.054922592,19.418177,-99.16931,2240.354,14.971043,-0.033956338,0.0029069623,498.69824,500.76395
181.1,0.20079562,0.012780218,-0.0018367432,0.003981027,0.008603525,0.057396423,19.418184,-99.16813,2240.358,14.968071,-0.039274476,-0.00025570206,498.39948,500.94034
181.2,0.21924183,0.010650582,-0.0076896027,0.0006761488,0.017297931,0.06332301,19.417776,-99.16903,2240.3557,14.969157,-0.04202089,-0.004104882,498.5573,500.89276
181.3,0.23386905,0.012333526,-0.010299558,-0.0010087679,0.02224752,0.06799649,19.417885,-99.16996,2240.3547,14.967338,-0.037589587,-0.0032771318,498.55612,500.83975
181.4,0.25400513,0.008375059,-0.008225903,0.0012250338,0.025807034,0.07367284,19.41739,-99.16929,2240.3628,14.95976,-0.04604131,-0.0074982257,498.43167,501.13876
181.5,0.27433467,0.010223302,-0.0062654056,0.0007478292,0.030206569,0.08123112,19.416368,-99.17209,2240.3657,14.956604,-0.048381824,-0.010121976,498.3808,501.13934
181.6,0.28446776,0.010141625,-0.0055941306,0.000720348,0.029529255,0.08323714,19.416523,-99.17095,2240.3613,14.955268,-0.055302914,-0.012601718,498.2761,501.1972
181.7,0.2937524,0.0106685,-0.0061710924,0.0026305658,0.03270761,0.085789226,19.416668,-99.170135,2240.365,14.95074,-0.057343014,-0.014967607,498.12094,501.321
181.8,0.30992943,0.010813906,-0.0044445097,0.0031059624,0.03498147,0.09091672,19.416248,-99.17113,2240.3684,14.946688,-0.060661323,-0.013252521,498.0338,501.41815
181.9,0.31579655,0.010099868,-0.008824037,0.0005190701,0.039304104,0.09319585,19.415941,-99.17224,2240.3687,14.944708,-0.05221081,-0.008679031,498.1736,501.3239
182.0,0.32967627,0.009641848,-0.004955096,0.0034725005,0.03964915,0.097695775,19.415558,-99.17247,2240.3706,14.938043,-0.061678357,-0.01641,497.9697,501.52054
182.1,0.34069967,0.009660042,-0.005408356,0.0016149404,0.04544717,0.10166474,19.415457,-99.17374,2240.3708,14.935461,-0.061734468,-0.020547833,498.06128,501.46365
182.2,0.3478673,0.0086291535,-0.0057917517,0.0006795246,0.045592185,0.1032992,19.4153,-99.173355,2240.3687,14.932225,-0.061068375,-0.016585091,498.05185,501.49213
